iid_pid,iid,id,gender,idg,condtn,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo
7603.0,545,15.0,1.0,30.0,2.0,7.0,515,0.27000001072883606,1.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,7.0,6.9423786662731715,7.471189333136586,6.413567999409756,5.942378666273171,5.471189333136586,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_515
7604.0,545,15.0,1.0,30.0,2.0,8.0,516,-0.18000000715255737,0.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,3.717753795875684,6.0871015183502735,6.0871015183502735,5.087101518350274,6.0871015183502735,4.0871015183502735,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_516
7605.0,545,15.0,1.0,30.0,2.0,9.0,517,-0.12999999523162842,0.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,5.0,5.0,5.0,4.0,3.0,3.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_517
7606.0,545,15.0,1.0,30.0,2.0,10.0,518,-0.11999999731779099,1.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,7.0,4.0,6.0,5.0,1.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_518
7607.0,545,15.0,1.0,30.0,2.0,11.0,519,0.4000000059604645,1.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,5.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_519
7608.0,545,15.0,1.0,30.0,2.0,12.0,520,-0.3400000035762787,0.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,4.0,6.0,6.0,7.0,5.0,5.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_520
7609.0,545,15.0,1.0,30.0,2.0,13.0,521,0.3199999928474426,1.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_521
7610.0,545,15.0,1.0,30.0,2.0,14.0,522,-0.14000000059604645,1.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,10.0,8.0,8.0,8.0,9.0,7.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_522
7611.0,545,15.0,1.0,30.0,2.0,15.0,523,0.6200000047683716,0.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,3.0,2.0,4.0,5.0,7.0,4.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_523
7612.0,545,15.0,1.0,30.0,2.0,16.0,524,-0.11999999731779099,0.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,3.497909164666412,3.991636658665647,4.995818329332824,5.995818329332824,6.004181670667177,4.497909164666412,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_524
7613.0,545,15.0,1.0,30.0,2.0,17.0,525,-0.09000000357627869,1.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,9.01351523291308,8.0,7.5067576164565395,8.0,7.520272849369619,6.5067576164565395,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_525
7614.0,545,15.0,1.0,30.0,2.0,18.0,526,0.029999999329447746,0.0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,4.4865821552154825,3.982109540287311,4.495527385071828,5.0,7.978294843135455,5.467442264703184,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_526
7615.0,545,15.0,1.0,30.0,2.0,19.0,527,0.05999999865889549,0.0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,3.2170654940731565,5.886826197629262,5.886826197629262,4.886826197629262,5.886826197629262,3.8868261976292624,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_527
7616.0,545,15.0,1.0,30.0,2.0,20.0,528,0.10000000149011612,0.0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,7.287282587428521,1.0,5.0,5.0,4.0,5.0,3.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_528
7617.0,545,15.0,1.0,30.0,2.0,21.0,529,0.3100000023841858,0.0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,6.0,6.0,5.0,5.0,6.542322552381472,4.915354895237056,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_529
7618.0,545,15.0,1.0,30.0,2.0,22.0,530,-0.20000000298023224,0.0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,8.0,8.0,8.0,24.0,5.0,2.0,7.0,1.0,10027.0,16767.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1,545_530
7619.0,546,16.0,1.0,32.0,2.0,1.0,509,0.5199999809265137,0.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,7.0,3.0,6.0,7.0,6.0,3.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_509
7620.0,546,16.0,1.0,32.0,2.0,2.0,510,-0.03999999910593033,0.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,10.0,9.0,8.0,8.0,7.0,6.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_510
7621.0,546,16.0,1.0,32.0,2.0,3.0,511,-0.05000000074505806,0.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,6.0,6.0,7.0,3.0,5.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_511
7622.0,546,16.0,1.0,32.0,2.0,4.0,512,-0.20000000298023224,1.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,8.0,8.0,7.0,6.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_512
7623.0,546,16.0,1.0,32.0,2.0,5.0,513,0.0,1.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,5.0,7.0,7.0,7.0,9.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_513
7624.0,546,16.0,1.0,32.0,2.0,6.0,514,0.18000000715255737,1.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,10.0,9.0,9.0,8.0,7.0,5.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_514
7625.0,546,16.0,1.0,32.0,2.0,7.0,515,0.25999999046325684,1.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,9.0,7.0,7.0,8.0,8.0,6.932841129776102,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_515
7626.0,546,16.0,1.0,32.0,2.0,8.0,516,-0.07000000029802322,0.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,7.0,8.0,7.0,7.0,6.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_516
7627.0,546,16.0,1.0,32.0,2.0,9.0,517,0.05000000074505806,0.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,5.0,5.0,7.0,7.0,5.0,4.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_517
7628.0,546,16.0,1.0,32.0,2.0,10.0,518,-0.05999999865889549,1.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,5.4172716280375965,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_518
7629.0,546,16.0,1.0,32.0,2.0,11.0,519,0.18000000715255737,1.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,5.0,8.0,5.0,8.0,6.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_519
7630.0,546,16.0,1.0,32.0,2.0,12.0,520,-0.10999999940395355,0.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,8.49642633524338,7.503573664756622,8.007147329513243,8.0,8.0,5.548286070680959,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_520
7631.0,546,16.0,1.0,32.0,2.0,13.0,521,0.12999999523162842,1.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,9.0,7.0,8.0,9.0,8.0,7.482298824211542,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_521
7632.0,546,16.0,1.0,32.0,2.0,14.0,522,-0.1599999964237213,1.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,10.0,8.0,9.0,9.0,7.0,8.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_522
7633.0,546,16.0,1.0,32.0,2.0,15.0,523,0.0,0.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,8.0,3.0,7.0,6.0,8.0,6.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_523
7634.0,546,16.0,1.0,32.0,2.0,16.0,524,0.019999999552965164,0.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,8.0,8.0,9.0,8.0,8.0,7.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_524
7635.0,546,16.0,1.0,32.0,2.0,17.0,525,0.3799999952316284,1.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_525
7636.0,546,16.0,1.0,32.0,2.0,18.0,526,-0.2800000011920929,0.0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,9.0,7.0,8.0,5.0,8.0,5.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_526
7637.0,546,16.0,1.0,32.0,2.0,19.0,527,0.05000000074505806,0.0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,6.0,5.0,8.0,8.0,7.0,2.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_527
7638.0,546,16.0,1.0,32.0,2.0,20.0,528,0.029999999329447746,0.0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,7.358117706239516,3.0,3.0,2.0,3.0,1.0,2.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_528
7639.0,546,16.0,1.0,32.0,2.0,21.0,529,0.1899999976158142,0.0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,6.0,6.0,7.0,5.0,5.0,6.4783223238288015,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_529
7640.0,546,16.0,1.0,32.0,2.0,22.0,530,0.12999999523162842,0.0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,7.0,7.0,9.0,30.0,8.0,2.0,3.0,4.0,16146.0,71787.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0,1,546_530
7641.0,547,17.0,1.0,34.0,2.0,1.0,509,0.5799999833106995,0.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,4.0,7.0,6.0,7.0,6.0,30.0,8.0,2.0,1.0,1.0,32720.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_509
7642.0,547,17.0,1.0,34.0,2.0,2.0,510,0.15000000596046448,0.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,6.0,5.0,6.0,4.0,6.0,5.987580342999052,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_510
7643.0,547,17.0,1.0,34.0,2.0,3.0,511,0.3700000047683716,0.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,7.0,7.0,6.0,7.0,3.0,6.0,30.0,8.0,2.0,1.0,1.0,32571.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_511
7644.0,547,17.0,1.0,34.0,2.0,4.0,512,0.3199999928474426,1.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,8.0,7.0,9.0,8.0,8.0,7.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_512
7645.0,547,17.0,1.0,34.0,2.0,5.0,513,0.6000000238418579,1.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,6.0,5.0,5.0,6.0,5.0,5.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_513
7646.0,547,17.0,1.0,34.0,2.0,6.0,514,0.6499999761581421,1.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,7.0,8.0,9.0,5.0,7.0,5.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_514
7647.0,547,17.0,1.0,34.0,2.0,7.0,515,0.4000000059604645,1.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,6.0,8.0,8.0,7.0,6.0,5.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_515
7648.0,547,17.0,1.0,34.0,2.0,8.0,516,0.3700000047683716,0.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,9.0,7.0,6.0,7.0,6.0,30.0,8.0,2.0,1.0,1.0,32705.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_516
7649.0,547,17.0,1.0,34.0,2.0,9.0,517,0.49000000953674316,0.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,6.0,5.0,8.0,5.0,5.0,7.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_517
7650.0,547,17.0,1.0,34.0,2.0,10.0,518,0.23999999463558197,1.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,8.0,9.0,9.0,7.0,7.483999693464854,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_518
7651.0,547,17.0,1.0,34.0,2.0,11.0,519,0.6000000238418579,1.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,7.0,5.0,7.0,7.0,7.0,5.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_519
7652.0,547,17.0,1.0,34.0,2.0,12.0,520,0.4399999976158142,0.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,5.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_520
7653.0,547,17.0,1.0,34.0,2.0,13.0,521,-0.05999999865889549,1.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,8.0,6.0,7.0,7.0,7.0,7.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_521
7654.0,547,17.0,1.0,34.0,2.0,14.0,522,0.6700000166893005,1.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,7.0,9.0,9.0,7.0,8.0,7.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_522
7655.0,547,17.0,1.0,34.0,2.0,15.0,523,0.1899999976158142,0.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,5.0,4.0,8.0,5.0,7.0,8.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_523
7656.0,547,17.0,1.0,34.0,2.0,16.0,524,0.30000001192092896,0.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_524
7657.0,547,17.0,1.0,34.0,2.0,17.0,525,0.47999998927116394,1.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,9.0,7.0,30.0,8.0,2.0,1.0,1.0,16146.0,16767.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0,1,547_525
